Bandit,Reward,Algorithm
6883,True,Epsilon-Greedy
6884,True,Epsilon-Greedy
6885,True,Epsilon-Greedy
6886,True,Epsilon-Greedy
6887,False,Epsilon-Greedy
6888,False,Epsilon-Greedy
6889,True,Epsilon-Greedy
6890,True,Epsilon-Greedy
6891,True,Epsilon-Greedy
6892,True,Epsilon-Greedy
6893,True,Epsilon-Greedy
6894,True,Epsilon-Greedy
6895,False,Epsilon-Greedy
6896,True,Epsilon-Greedy
6897,False,Epsilon-Greedy
6898,True,Epsilon-Greedy
6899,True,Epsilon-Greedy
6900,True,Epsilon-Greedy
6901,True,Epsilon-Greedy
6902,True,Epsilon-Greedy
6903,False,Epsilon-Greedy
6904,True,Epsilon-Greedy
6905,False,Epsilon-Greedy
6906,True,Epsilon-Greedy
6907,True,Epsilon-Greedy
6908,True,Epsilon-Greedy
6909,True,Epsilon-Greedy
6910,True,Epsilon-Greedy
6911,True,Epsilon-Greedy
6912,True,Epsilon-Greedy
6913,True,Epsilon-Greedy
6914,True,Epsilon-Greedy
6915,True,Epsilon-Greedy
6916,True,Epsilon-Greedy
6917,True,Epsilon-Greedy
6918,True,Epsilon-Greedy
6919,True,Epsilon-Greedy
6920,True,Epsilon-Greedy
6921,True,Epsilon-Greedy
6922,True,Epsilon-Greedy
6923,True,Epsilon-Greedy
6924,False,Epsilon-Greedy
6925,False,Epsilon-Greedy
6926,True,Epsilon-Greedy
6927,True,Epsilon-Greedy
6928,True,Epsilon-Greedy
6929,True,Epsilon-Greedy
6930,True,Epsilon-Greedy
6931,True,Epsilon-Greedy
6932,True,Epsilon-Greedy
6933,True,Epsilon-Greedy
6934,True,Epsilon-Greedy
6935,False,Epsilon-Greedy
6936,True,Epsilon-Greedy
6937,False,Epsilon-Greedy
6938,True,Epsilon-Greedy
6939,True,Epsilon-Greedy
6940,False,Epsilon-Greedy
6941,True,Epsilon-Greedy
6942,True,Epsilon-Greedy
6943,True,Epsilon-Greedy
6944,True,Epsilon-Greedy
6945,True,Epsilon-Greedy
6946,True,Epsilon-Greedy
6947,True,Epsilon-Greedy
6948,True,Epsilon-Greedy
6949,True,Epsilon-Greedy
6950,True,Epsilon-Greedy
6951,True,Epsilon-Greedy
6952,True,Epsilon-Greedy
6953,False,Epsilon-Greedy
6954,False,Epsilon-Greedy
6955,True,Epsilon-Greedy
6956,True,Epsilon-Greedy
6957,True,Epsilon-Greedy
6958,False,Epsilon-Greedy
6959,True,Epsilon-Greedy
6960,True,Epsilon-Greedy
6961,True,Epsilon-Greedy
6962,True,Epsilon-Greedy
6963,True,Epsilon-Greedy
6964,True,Epsilon-Greedy
6965,True,Epsilon-Greedy
6966,True,Epsilon-Greedy
6967,True,Epsilon-Greedy
6968,True,Epsilon-Greedy
6969,True,Epsilon-Greedy
6970,True,Epsilon-Greedy
6971,True,Epsilon-Greedy
6972,True,Epsilon-Greedy
6973,True,Epsilon-Greedy
6974,True,Epsilon-Greedy
6975,True,Epsilon-Greedy
6976,False,Epsilon-Greedy
6977,True,Epsilon-Greedy
6978,True,Epsilon-Greedy
6979,True,Epsilon-Greedy
6980,True,Epsilon-Greedy
6981,True,Epsilon-Greedy
6982,True,Epsilon-Greedy
6983,True,Epsilon-Greedy
6984,True,Epsilon-Greedy
6985,True,Epsilon-Greedy
6986,True,Epsilon-Greedy
6987,True,Epsilon-Greedy
6988,True,Epsilon-Greedy
6989,True,Epsilon-Greedy
6990,True,Epsilon-Greedy
6991,True,Epsilon-Greedy
6992,True,Epsilon-Greedy
6993,True,Epsilon-Greedy
6994,True,Epsilon-Greedy
6995,True,Epsilon-Greedy
6996,True,Epsilon-Greedy
6997,True,Epsilon-Greedy
6998,True,Epsilon-Greedy
6999,True,Epsilon-Greedy
7000,True,Epsilon-Greedy
7001,True,Epsilon-Greedy
7002,True,Epsilon-Greedy
7003,False,Epsilon-Greedy
7004,False,Epsilon-Greedy
7005,True,Epsilon-Greedy
7006,True,Epsilon-Greedy
7007,False,Epsilon-Greedy
7008,True,Epsilon-Greedy
7009,True,Epsilon-Greedy
7010,True,Epsilon-Greedy
7011,True,Epsilon-Greedy
7012,True,Epsilon-Greedy
7013,True,Epsilon-Greedy
7014,True,Epsilon-Greedy
7015,False,Epsilon-Greedy
7016,True,Epsilon-Greedy
7017,True,Epsilon-Greedy
7018,True,Epsilon-Greedy
7019,True,Epsilon-Greedy
7020,True,Epsilon-Greedy
7021,True,Epsilon-Greedy
7022,True,Epsilon-Greedy
7023,False,Epsilon-Greedy
7024,True,Epsilon-Greedy
7025,True,Epsilon-Greedy
7026,True,Epsilon-Greedy
7027,True,Epsilon-Greedy
7028,False,Epsilon-Greedy
7029,True,Epsilon-Greedy
7030,True,Epsilon-Greedy
7031,False,Epsilon-Greedy
7032,True,Epsilon-Greedy
7033,True,Epsilon-Greedy
7034,True,Epsilon-Greedy
7035,True,Epsilon-Greedy
7036,True,Epsilon-Greedy
7037,True,Epsilon-Greedy
7038,True,Epsilon-Greedy
7039,False,Epsilon-Greedy
7040,True,Epsilon-Greedy
7041,True,Epsilon-Greedy
7042,False,Epsilon-Greedy
7043,True,Epsilon-Greedy
7044,True,Epsilon-Greedy
7045,True,Epsilon-Greedy
7046,False,Epsilon-Greedy
7047,True,Epsilon-Greedy
7048,True,Epsilon-Greedy
7049,True,Epsilon-Greedy
7050,True,Epsilon-Greedy
7051,True,Epsilon-Greedy
7052,True,Epsilon-Greedy
7053,True,Epsilon-Greedy
7054,True,Epsilon-Greedy
7055,True,Epsilon-Greedy
7056,False,Epsilon-Greedy
7057,True,Epsilon-Greedy
7058,False,Epsilon-Greedy
7059,True,Epsilon-Greedy
7060,True,Epsilon-Greedy
7061,True,Epsilon-Greedy
7062,False,Epsilon-Greedy
7063,True,Epsilon-Greedy
7064,True,Epsilon-Greedy
7065,True,Epsilon-Greedy
7066,True,Epsilon-Greedy
7067,False,Epsilon-Greedy
7068,True,Epsilon-Greedy
7069,True,Epsilon-Greedy
7070,True,Epsilon-Greedy
7071,True,Epsilon-Greedy
7072,False,Epsilon-Greedy
7073,True,Epsilon-Greedy
7074,True,Epsilon-Greedy
7075,True,Epsilon-Greedy
7076,True,Epsilon-Greedy
7077,True,Epsilon-Greedy
7078,True,Epsilon-Greedy
7079,True,Epsilon-Greedy
7080,True,Epsilon-Greedy
7081,True,Epsilon-Greedy
7082,True,Epsilon-Greedy
7083,True,Epsilon-Greedy
7084,True,Epsilon-Greedy
7085,True,Epsilon-Greedy
7086,True,Epsilon-Greedy
7087,True,Epsilon-Greedy
7088,True,Epsilon-Greedy
7089,True,Epsilon-Greedy
7090,True,Epsilon-Greedy
7091,True,Epsilon-Greedy
7092,True,Epsilon-Greedy
7093,True,Epsilon-Greedy
7094,True,Epsilon-Greedy
7095,True,Epsilon-Greedy
7096,True,Epsilon-Greedy
7097,True,Epsilon-Greedy
7098,True,Epsilon-Greedy
7099,True,Epsilon-Greedy
7100,True,Epsilon-Greedy
7101,True,Epsilon-Greedy
7102,True,Epsilon-Greedy
7103,True,Epsilon-Greedy
7104,True,Epsilon-Greedy
7105,True,Epsilon-Greedy
7106,True,Epsilon-Greedy
7107,True,Epsilon-Greedy
7108,True,Epsilon-Greedy
7109,True,Epsilon-Greedy
7110,True,Epsilon-Greedy
7111,False,Epsilon-Greedy
7112,True,Epsilon-Greedy
7113,False,Epsilon-Greedy
7114,True,Epsilon-Greedy
7115,True,Epsilon-Greedy
7116,True,Epsilon-Greedy
7117,True,Epsilon-Greedy
7118,False,Epsilon-Greedy
7119,True,Epsilon-Greedy
7120,True,Epsilon-Greedy
7121,True,Epsilon-Greedy
7122,True,Epsilon-Greedy
7123,True,Epsilon-Greedy
7124,True,Epsilon-Greedy
7125,False,Epsilon-Greedy
7126,True,Epsilon-Greedy
7127,False,Epsilon-Greedy
7128,True,Epsilon-Greedy
7129,True,Epsilon-Greedy
7130,True,Epsilon-Greedy
7131,True,Epsilon-Greedy
7132,True,Epsilon-Greedy
7133,True,Epsilon-Greedy
7134,False,Epsilon-Greedy
7135,True,Epsilon-Greedy
7136,True,Epsilon-Greedy
7137,False,Epsilon-Greedy
7138,True,Epsilon-Greedy
7139,True,Epsilon-Greedy
7140,True,Epsilon-Greedy
7141,True,Epsilon-Greedy
7142,True,Epsilon-Greedy
7143,True,Epsilon-Greedy
7144,False,Epsilon-Greedy
7145,True,Epsilon-Greedy
7146,True,Epsilon-Greedy
7147,True,Epsilon-Greedy
7148,False,Epsilon-Greedy
7149,True,Epsilon-Greedy
7150,True,Epsilon-Greedy
7151,True,Epsilon-Greedy
7152,True,Epsilon-Greedy
7153,True,Epsilon-Greedy
7154,True,Epsilon-Greedy
7155,True,Epsilon-Greedy
7156,True,Epsilon-Greedy
7157,True,Epsilon-Greedy
7158,True,Epsilon-Greedy
7159,True,Epsilon-Greedy
7160,True,Epsilon-Greedy
7161,False,Epsilon-Greedy
7162,True,Epsilon-Greedy
7163,True,Epsilon-Greedy
7164,True,Epsilon-Greedy
7165,True,Epsilon-Greedy
7166,True,Epsilon-Greedy
7167,True,Epsilon-Greedy
7168,True,Epsilon-Greedy
7169,True,Epsilon-Greedy
7170,True,Epsilon-Greedy
7171,True,Epsilon-Greedy
7172,True,Epsilon-Greedy
7173,False,Epsilon-Greedy
7174,True,Epsilon-Greedy
7175,True,Epsilon-Greedy
7176,True,Epsilon-Greedy
7177,True,Epsilon-Greedy
7178,True,Epsilon-Greedy
7179,True,Epsilon-Greedy
7180,True,Epsilon-Greedy
7181,True,Epsilon-Greedy
7182,True,Epsilon-Greedy
7183,True,Epsilon-Greedy
7184,True,Epsilon-Greedy
7185,True,Epsilon-Greedy
7186,True,Epsilon-Greedy
7187,True,Epsilon-Greedy
7188,True,Epsilon-Greedy
7189,True,Epsilon-Greedy
7190,True,Epsilon-Greedy
7191,False,Epsilon-Greedy
7192,True,Epsilon-Greedy
7193,True,Epsilon-Greedy
7194,True,Epsilon-Greedy
7195,True,Epsilon-Greedy
7196,True,Epsilon-Greedy
7197,True,Epsilon-Greedy
7198,False,Epsilon-Greedy
7199,False,Epsilon-Greedy
7200,True,Epsilon-Greedy
7201,False,Epsilon-Greedy
7202,True,Epsilon-Greedy
7203,True,Epsilon-Greedy
7204,True,Epsilon-Greedy
7205,True,Epsilon-Greedy
7206,True,Epsilon-Greedy
7207,True,Epsilon-Greedy
7208,True,Epsilon-Greedy
7209,True,Epsilon-Greedy
7210,True,Epsilon-Greedy
7211,True,Epsilon-Greedy
7212,False,Epsilon-Greedy
7213,True,Epsilon-Greedy
7214,False,Epsilon-Greedy
7215,True,Epsilon-Greedy
7216,True,Epsilon-Greedy
7217,True,Epsilon-Greedy
7218,True,Epsilon-Greedy
7219,True,Epsilon-Greedy
7220,True,Epsilon-Greedy
7221,True,Epsilon-Greedy
7222,True,Epsilon-Greedy
7223,True,Epsilon-Greedy
7224,True,Epsilon-Greedy
7225,True,Epsilon-Greedy
7226,True,Epsilon-Greedy
7227,True,Epsilon-Greedy
7228,True,Epsilon-Greedy
7229,False,Epsilon-Greedy
7230,True,Epsilon-Greedy
7231,False,Epsilon-Greedy
7232,True,Epsilon-Greedy
7233,True,Epsilon-Greedy
7234,False,Epsilon-Greedy
7235,True,Epsilon-Greedy
7236,True,Epsilon-Greedy
7237,True,Epsilon-Greedy
7238,True,Epsilon-Greedy
7239,True,Epsilon-Greedy
7240,True,Epsilon-Greedy
7241,True,Epsilon-Greedy
7242,True,Epsilon-Greedy
7243,True,Epsilon-Greedy
7244,True,Epsilon-Greedy
7245,False,Epsilon-Greedy
7246,True,Epsilon-Greedy
7247,True,Epsilon-Greedy
7248,True,Epsilon-Greedy
7249,True,Epsilon-Greedy
7250,True,Epsilon-Greedy
7251,True,Epsilon-Greedy
7252,True,Epsilon-Greedy
7253,True,Epsilon-Greedy
7254,True,Epsilon-Greedy
7255,True,Epsilon-Greedy
7256,True,Epsilon-Greedy
7257,True,Epsilon-Greedy
7258,False,Epsilon-Greedy
7259,False,Epsilon-Greedy
7260,True,Epsilon-Greedy
7261,True,Epsilon-Greedy
7262,True,Epsilon-Greedy
7263,True,Epsilon-Greedy
7264,True,Epsilon-Greedy
7265,True,Epsilon-Greedy
7266,True,Epsilon-Greedy
7267,True,Epsilon-Greedy
7268,True,Epsilon-Greedy
7269,True,Epsilon-Greedy
7270,True,Epsilon-Greedy
7271,True,Epsilon-Greedy
7272,False,Epsilon-Greedy
7273,True,Epsilon-Greedy
7274,True,Epsilon-Greedy
7275,True,Epsilon-Greedy
7276,True,Epsilon-Greedy
7277,True,Epsilon-Greedy
7278,True,Epsilon-Greedy
7279,True,Epsilon-Greedy
7280,True,Epsilon-Greedy
7281,True,Epsilon-Greedy
7282,True,Epsilon-Greedy
7283,True,Epsilon-Greedy
7284,True,Epsilon-Greedy
7285,True,Epsilon-Greedy
7286,True,Epsilon-Greedy
7287,True,Epsilon-Greedy
7288,True,Epsilon-Greedy
7289,True,Epsilon-Greedy
7290,True,Epsilon-Greedy
7291,True,Epsilon-Greedy
7292,True,Epsilon-Greedy
7293,True,Epsilon-Greedy
7294,True,Epsilon-Greedy
7295,True,Epsilon-Greedy
7296,True,Epsilon-Greedy
7297,True,Epsilon-Greedy
7298,True,Epsilon-Greedy
7299,True,Epsilon-Greedy
7300,True,Epsilon-Greedy
7301,True,Epsilon-Greedy
7302,True,Epsilon-Greedy
7303,True,Epsilon-Greedy
7304,True,Epsilon-Greedy
7305,True,Epsilon-Greedy
7306,True,Epsilon-Greedy
7307,True,Epsilon-Greedy
7308,True,Epsilon-Greedy
7309,True,Epsilon-Greedy
7310,True,Epsilon-Greedy
7311,True,Epsilon-Greedy
7312,True,Epsilon-Greedy
7313,True,Epsilon-Greedy
7314,False,Epsilon-Greedy
7315,False,Epsilon-Greedy
7316,False,Epsilon-Greedy
7317,True,Epsilon-Greedy
7318,True,Epsilon-Greedy
7319,True,Epsilon-Greedy
7320,True,Epsilon-Greedy
7321,True,Epsilon-Greedy
7322,True,Epsilon-Greedy
7323,True,Epsilon-Greedy
7324,True,Epsilon-Greedy
7325,True,Epsilon-Greedy
7326,False,Epsilon-Greedy
7327,True,Epsilon-Greedy
7328,True,Epsilon-Greedy
7329,True,Epsilon-Greedy
7330,True,Epsilon-Greedy
7331,True,Epsilon-Greedy
7332,True,Epsilon-Greedy
7333,True,Epsilon-Greedy
7334,False,Epsilon-Greedy
7335,True,Epsilon-Greedy
7336,True,Epsilon-Greedy
7337,True,Epsilon-Greedy
7338,True,Epsilon-Greedy
7339,False,Epsilon-Greedy
7340,True,Epsilon-Greedy
7341,True,Epsilon-Greedy
7342,False,Epsilon-Greedy
7343,True,Epsilon-Greedy
7344,True,Epsilon-Greedy
7345,True,Epsilon-Greedy
7346,True,Epsilon-Greedy
7347,True,Epsilon-Greedy
7348,False,Epsilon-Greedy
7349,True,Epsilon-Greedy
7350,True,Epsilon-Greedy
7351,True,Epsilon-Greedy
7352,True,Epsilon-Greedy
7353,True,Epsilon-Greedy
7354,True,Epsilon-Greedy
7355,True,Epsilon-Greedy
7356,True,Epsilon-Greedy
7357,True,Epsilon-Greedy
7358,True,Epsilon-Greedy
7359,True,Epsilon-Greedy
7360,True,Epsilon-Greedy
7361,True,Epsilon-Greedy
7362,True,Epsilon-Greedy
7363,True,Epsilon-Greedy
7364,False,Epsilon-Greedy
7365,True,Epsilon-Greedy
7366,True,Epsilon-Greedy
7367,True,Epsilon-Greedy
7368,True,Epsilon-Greedy
7369,True,Epsilon-Greedy
7370,True,Epsilon-Greedy
7371,True,Epsilon-Greedy
7372,True,Epsilon-Greedy
7373,True,Epsilon-Greedy
7374,True,Epsilon-Greedy
7375,False,Epsilon-Greedy
7376,False,Epsilon-Greedy
7377,True,Epsilon-Greedy
7378,False,Epsilon-Greedy
7379,False,Epsilon-Greedy
7380,True,Epsilon-Greedy
7381,False,Epsilon-Greedy
7382,False,Epsilon-Greedy
7383,True,Epsilon-Greedy
7384,True,Epsilon-Greedy
7385,False,Epsilon-Greedy
7386,True,Epsilon-Greedy
7387,True,Epsilon-Greedy
7388,True,Epsilon-Greedy
7389,True,Epsilon-Greedy
7390,True,Epsilon-Greedy
7391,True,Epsilon-Greedy
7392,True,Epsilon-Greedy
7393,True,Epsilon-Greedy
7394,True,Epsilon-Greedy
7395,True,Epsilon-Greedy
7396,True,Epsilon-Greedy
7397,False,Epsilon-Greedy
7398,True,Epsilon-Greedy
7399,True,Epsilon-Greedy
7400,True,Epsilon-Greedy
7401,False,Epsilon-Greedy
7402,True,Epsilon-Greedy
7403,False,Epsilon-Greedy
7404,True,Epsilon-Greedy
7405,True,Epsilon-Greedy
7406,False,Epsilon-Greedy
7407,True,Epsilon-Greedy
7408,True,Epsilon-Greedy
7409,True,Epsilon-Greedy
7410,True,Epsilon-Greedy
7411,True,Epsilon-Greedy
7412,True,Epsilon-Greedy
7413,True,Epsilon-Greedy
7414,True,Epsilon-Greedy
7415,True,Epsilon-Greedy
7416,True,Epsilon-Greedy
7417,True,Epsilon-Greedy
7418,True,Epsilon-Greedy
7419,True,Epsilon-Greedy
7420,True,Epsilon-Greedy
7421,False,Epsilon-Greedy
7422,True,Epsilon-Greedy
7423,True,Epsilon-Greedy
7424,False,Epsilon-Greedy
7425,True,Epsilon-Greedy
7426,True,Epsilon-Greedy
7427,False,Epsilon-Greedy
7428,True,Epsilon-Greedy
7429,True,Epsilon-Greedy
7430,True,Epsilon-Greedy
7431,True,Epsilon-Greedy
7432,True,Epsilon-Greedy
7433,False,Epsilon-Greedy
7434,True,Epsilon-Greedy
7435,True,Epsilon-Greedy
7436,True,Epsilon-Greedy
7437,True,Epsilon-Greedy
7438,False,Epsilon-Greedy
7439,True,Epsilon-Greedy
7440,True,Epsilon-Greedy
7441,True,Epsilon-Greedy
7442,False,Epsilon-Greedy
7443,True,Epsilon-Greedy
7444,True,Epsilon-Greedy
7445,True,Epsilon-Greedy
7446,True,Epsilon-Greedy
7447,True,Epsilon-Greedy
7448,True,Epsilon-Greedy
7449,True,Epsilon-Greedy
7450,True,Epsilon-Greedy
7451,True,Epsilon-Greedy
7452,False,Epsilon-Greedy
7453,True,Epsilon-Greedy
7454,True,Epsilon-Greedy
7455,True,Epsilon-Greedy
7456,True,Epsilon-Greedy
7457,True,Epsilon-Greedy
7458,True,Epsilon-Greedy
7459,True,Epsilon-Greedy
7460,False,Epsilon-Greedy
7461,True,Epsilon-Greedy
7462,True,Epsilon-Greedy
7463,False,Epsilon-Greedy
7464,True,Epsilon-Greedy
7465,True,Epsilon-Greedy
7466,True,Epsilon-Greedy
7467,False,Epsilon-Greedy
7468,True,Epsilon-Greedy
7469,True,Epsilon-Greedy
7470,True,Epsilon-Greedy
7471,False,Epsilon-Greedy
7472,True,Epsilon-Greedy
7473,True,Epsilon-Greedy
7474,True,Epsilon-Greedy
7475,True,Epsilon-Greedy
7476,True,Epsilon-Greedy
7477,True,Epsilon-Greedy
7478,True,Epsilon-Greedy
7479,True,Epsilon-Greedy
7480,True,Epsilon-Greedy
7481,True,Epsilon-Greedy
7482,False,Epsilon-Greedy
7483,True,Epsilon-Greedy
7484,True,Epsilon-Greedy
7485,True,Epsilon-Greedy
7486,True,Epsilon-Greedy
7487,True,Epsilon-Greedy
7488,True,Epsilon-Greedy
7489,True,Epsilon-Greedy
7490,True,Epsilon-Greedy
7491,True,Epsilon-Greedy
7492,True,Epsilon-Greedy
7493,True,Epsilon-Greedy
7494,True,Epsilon-Greedy
7495,True,Epsilon-Greedy
7496,True,Epsilon-Greedy
7497,True,Epsilon-Greedy
7498,False,Epsilon-Greedy
7499,True,Epsilon-Greedy
7500,True,Epsilon-Greedy
7501,True,Epsilon-Greedy
7502,True,Epsilon-Greedy
7503,True,Epsilon-Greedy
7504,True,Epsilon-Greedy
7505,True,Epsilon-Greedy
7506,True,Epsilon-Greedy
7507,True,Epsilon-Greedy
7508,True,Epsilon-Greedy
7509,True,Epsilon-Greedy
7510,False,Epsilon-Greedy
7511,True,Epsilon-Greedy
7512,True,Epsilon-Greedy
7513,True,Epsilon-Greedy
7514,True,Epsilon-Greedy
7515,False,Epsilon-Greedy
7516,True,Epsilon-Greedy
7517,True,Epsilon-Greedy
7518,True,Epsilon-Greedy
7519,False,Epsilon-Greedy
7520,False,Epsilon-Greedy
7521,False,Epsilon-Greedy
7522,True,Epsilon-Greedy
7523,True,Epsilon-Greedy
7524,True,Epsilon-Greedy
7525,True,Epsilon-Greedy
7526,True,Epsilon-Greedy
7527,True,Epsilon-Greedy
7528,True,Epsilon-Greedy
7529,True,Epsilon-Greedy
7530,True,Epsilon-Greedy
7531,False,Epsilon-Greedy
7532,True,Epsilon-Greedy
7533,True,Epsilon-Greedy
7534,True,Epsilon-Greedy
7535,True,Epsilon-Greedy
7536,True,Epsilon-Greedy
7537,True,Epsilon-Greedy
7538,True,Epsilon-Greedy
7539,True,Epsilon-Greedy
7540,True,Epsilon-Greedy
7541,True,Epsilon-Greedy
7542,True,Epsilon-Greedy
7543,True,Epsilon-Greedy
7544,False,Epsilon-Greedy
7545,True,Epsilon-Greedy
7546,True,Epsilon-Greedy
7547,True,Epsilon-Greedy
7548,True,Epsilon-Greedy
7549,True,Epsilon-Greedy
7550,True,Epsilon-Greedy
7551,True,Epsilon-Greedy
7552,True,Epsilon-Greedy
7553,True,Epsilon-Greedy
7554,True,Epsilon-Greedy
7555,True,Epsilon-Greedy
7556,True,Epsilon-Greedy
7557,True,Epsilon-Greedy
7558,True,Epsilon-Greedy
7559,False,Epsilon-Greedy
7560,True,Epsilon-Greedy
7561,True,Epsilon-Greedy
7562,True,Epsilon-Greedy
7563,True,Epsilon-Greedy
7564,True,Epsilon-Greedy
7565,True,Epsilon-Greedy
7566,True,Epsilon-Greedy
7567,True,Epsilon-Greedy
7568,True,Epsilon-Greedy
7569,True,Epsilon-Greedy
7570,True,Epsilon-Greedy
7571,True,Epsilon-Greedy
7572,True,Epsilon-Greedy
7573,True,Epsilon-Greedy
7574,False,Epsilon-Greedy
7575,True,Epsilon-Greedy
7576,False,Epsilon-Greedy
7577,True,Epsilon-Greedy
7578,True,Epsilon-Greedy
7579,True,Epsilon-Greedy
7580,True,Epsilon-Greedy
7581,True,Epsilon-Greedy
7582,True,Epsilon-Greedy
7583,True,Epsilon-Greedy
7584,True,Epsilon-Greedy
7585,True,Epsilon-Greedy
7586,True,Epsilon-Greedy
7587,True,Epsilon-Greedy
7588,True,Epsilon-Greedy
7589,True,Epsilon-Greedy
7590,True,Epsilon-Greedy
7591,True,Epsilon-Greedy
7592,True,Epsilon-Greedy
7593,True,Epsilon-Greedy
7594,True,Epsilon-Greedy
7595,True,Epsilon-Greedy
7596,False,Epsilon-Greedy
7597,True,Epsilon-Greedy
7598,True,Epsilon-Greedy
7599,True,Epsilon-Greedy
7600,True,Epsilon-Greedy
7601,True,Epsilon-Greedy
7602,True,Epsilon-Greedy
7603,True,Epsilon-Greedy
7604,False,Epsilon-Greedy
7605,False,Epsilon-Greedy
7606,True,Epsilon-Greedy
7607,True,Epsilon-Greedy
7608,True,Epsilon-Greedy
7609,True,Epsilon-Greedy
7610,True,Epsilon-Greedy
7611,True,Epsilon-Greedy
7612,False,Epsilon-Greedy
7613,True,Epsilon-Greedy
7614,True,Epsilon-Greedy
7615,True,Epsilon-Greedy
7616,True,Epsilon-Greedy
7617,True,Epsilon-Greedy
7618,True,Epsilon-Greedy
7619,True,Epsilon-Greedy
7620,True,Epsilon-Greedy
7621,True,Epsilon-Greedy
7622,True,Epsilon-Greedy
7623,True,Epsilon-Greedy
7624,True,Epsilon-Greedy
7625,True,Epsilon-Greedy
7626,False,Epsilon-Greedy
7627,True,Epsilon-Greedy
7628,True,Epsilon-Greedy
7629,True,Epsilon-Greedy
7630,True,Epsilon-Greedy
7631,True,Epsilon-Greedy
7632,True,Epsilon-Greedy
7633,True,Epsilon-Greedy
7634,True,Epsilon-Greedy
7635,True,Epsilon-Greedy
7636,True,Epsilon-Greedy
7637,True,Epsilon-Greedy
7638,True,Epsilon-Greedy
7639,False,Epsilon-Greedy
7640,True,Epsilon-Greedy
7641,True,Epsilon-Greedy
7642,True,Epsilon-Greedy
7643,True,Epsilon-Greedy
7644,True,Epsilon-Greedy
7645,True,Epsilon-Greedy
7646,False,Epsilon-Greedy
7647,True,Epsilon-Greedy
7648,True,Epsilon-Greedy
7649,True,Epsilon-Greedy
7650,True,Epsilon-Greedy
7651,True,Epsilon-Greedy
7652,True,Epsilon-Greedy
7653,True,Epsilon-Greedy
7654,True,Epsilon-Greedy
7655,True,Epsilon-Greedy
7656,False,Epsilon-Greedy
7657,True,Epsilon-Greedy
7658,True,Epsilon-Greedy
7659,True,Epsilon-Greedy
7660,False,Epsilon-Greedy
7661,True,Epsilon-Greedy
7662,True,Epsilon-Greedy
7663,False,Epsilon-Greedy
7664,True,Epsilon-Greedy
7665,True,Epsilon-Greedy
7666,True,Epsilon-Greedy
7667,False,Epsilon-Greedy
7668,True,Epsilon-Greedy
7669,True,Epsilon-Greedy
7670,True,Epsilon-Greedy
7671,True,Epsilon-Greedy
7672,True,Epsilon-Greedy
7673,False,Epsilon-Greedy
7674,True,Epsilon-Greedy
7675,True,Epsilon-Greedy
7676,False,Epsilon-Greedy
7677,True,Epsilon-Greedy
7678,True,Epsilon-Greedy
7679,True,Epsilon-Greedy
7680,True,Epsilon-Greedy
7681,True,Epsilon-Greedy
7682,True,Epsilon-Greedy
7683,True,Epsilon-Greedy
7684,True,Epsilon-Greedy
7685,True,Epsilon-Greedy
7686,True,Epsilon-Greedy
7687,False,Epsilon-Greedy
7688,True,Epsilon-Greedy
7689,True,Epsilon-Greedy
7690,True,Epsilon-Greedy
7691,True,Epsilon-Greedy
7692,False,Epsilon-Greedy
7693,True,Epsilon-Greedy
7694,True,Epsilon-Greedy
7695,True,Epsilon-Greedy
7696,True,Epsilon-Greedy
7697,True,Epsilon-Greedy
7698,True,Epsilon-Greedy
7699,True,Epsilon-Greedy
7700,True,Epsilon-Greedy
7701,True,Epsilon-Greedy
7702,True,Epsilon-Greedy
7703,True,Epsilon-Greedy
7704,True,Epsilon-Greedy
7705,True,Epsilon-Greedy
7706,True,Epsilon-Greedy
7707,True,Epsilon-Greedy
7708,False,Epsilon-Greedy
7709,True,Epsilon-Greedy
7710,False,Epsilon-Greedy
7711,True,Epsilon-Greedy
7712,True,Epsilon-Greedy
7713,True,Epsilon-Greedy
7714,True,Epsilon-Greedy
7715,True,Epsilon-Greedy
7716,True,Epsilon-Greedy
7717,True,Epsilon-Greedy
7718,False,Epsilon-Greedy
7719,True,Epsilon-Greedy
7720,True,Epsilon-Greedy
7721,True,Epsilon-Greedy
7722,True,Epsilon-Greedy
7723,False,Epsilon-Greedy
7724,False,Epsilon-Greedy
7725,True,Epsilon-Greedy
7726,True,Epsilon-Greedy
7727,False,Epsilon-Greedy
7728,True,Epsilon-Greedy
7729,True,Epsilon-Greedy
7730,True,Epsilon-Greedy
